Name,Description,Size,Host Key
SH3120D,Solomon Mahlangu House 3rd floor,30,#SPLUSDBFD15
SH3124,Solomon Mahlangu House 3rd floor,30,#SPLUSDBFD17
G201,Geo Sciences Building,30,#SPLUSDBFCFF
OLS7,Oppenheimer Life Sciences,30,#SPLUSCA4BCD
U3,Umthombo Building,150,#SPLUSDBFCE1
FNB35,First National Bank Building,150,#SPLUSDBFCE3
FNB45,First National Bank Building,200,#SPLUS52923C
FNB47,First National Bank Building,200,#SPLUS52923E
WSS5,Wits Science Stadium,220,#SPLUSC5FF5B
WSS3,Wits Science Stadium,220,#SPLUSC5FF5D
WSS3,Wits Science Stadium,220,#SPLUSC5FF79
WSS203,Wits Science Stadium,35,#SPLUSC5FF82
WSS107,Wits Science Stadium,35,#SPLUSC5FF85
LB54,Law Building,35,#SPLUSC5FF87
WSS202,Wits Science Stadium,35,#SPLUSC5FF89
WSS102,Wits Science Stadium,35,#SPLUSC5FF8B
LB55,Law Building,35,#SPLUSC5FF8D
WSS105,Wits Science Stadium,35,#SPLUSC5FFA0
WSS106,Wits Science Stadium,35,#SPLUSC5FFA2
FNB132,First National Bank Building,35,#SPLUSC5FF90
LB54,Law Building,35,#SPLUSC5FF92
LB55,Law Building,35,#SPLUSC5FF94
WSS205,Wits Science Stadium,35,#SPLUSC5FF96
FNB151,First National Bank Building,35,#SPLUSC5FF98
WSS105,Wits Science Stadium,35,#SPLUSC5FF9A
WSS106,Wits Science Stadium,35,#SPLUSC5FF9C
WSS107,Wits Science Stadium,35,#SPLUSC5FF9E
OGS1,Old Grand Stand Building,112,#SPLUSDBFD52
OGS1,Old Grand Stand Building,112,#SPLUSDBFD54
MPB4,DJ Du Plessie Building,30,#SPLUSDBFD56
MPB2,DJ Du Plessie Building,30,#SPLUSDBFD58
FNB115,First National Bank Building,30,#SPLUSDBFD5A
FNB157,First National Bank Building,30,#SPLUSDBFD5C
CLM102,CLM Building,140,#SPLUSDBFD19
SHB4,Solomon Mahlangu House B1,140,#SPLUSDBFD21
CLM102,CLM Building,140,#SPLUSDBFD1B
SHB4,Solomon Mahlangu House B1,140,#SPLUSDBFD1F
MPB2,DJ Du Plessie Building,30,#SPLUSDBFD24
WSS107,Wits Science Stadium,30,#SPLUSDBFD26
LB55,Law Building,30,#SPLUSDBFD28
MPB4,DJ Du Plessie Building,30,#SPLUSDBFD2A
WSS204,Wits Science Stadium,30,#SPLUSDBFD2C
WSS112,Wits Science Stadium,30,#SPLUSDBFD2E
LB54,Law Building,30,#SPLUSDBFD30
G202,Geo Sciences Building,30,#SPLUSDBFD32
WSS102,Wits Science Stadium,30,#SPLUSDBFD34
WSS203,Wits Science Stadium,30,#SPLUSDBFD36
WSS202,Wits Science Stadium,30,#SPLUSDBFD38
MPB2,DJ Du Plessie Building,30,#SPLUSDBFD3A
WSS206,Wits Science Stadium,30,#SPLUSDBFD3C
WSS204,Wits Science Stadium,30,#SPLUSDBFD3E
FNB123,First National Bank Building,30,#SPLUSDBFD40
WSS114,Wits Science Stadium,30,#SPLUSDBFD42
OGS3,Old Grand Stand Building,30,#SPLUSDBFD44
WSS112,Wits Science Stadium,30,#SPLUSDBFD46
WSS202,Wits Science Stadium,30,#SPLUSDBFD48
WSS113,Wits Science Stadium,30,#SPLUSDBFD4A
WSS122,Wits Science Stadium,30,#SPLUSDBFD4C
WSS121,Wits Science Stadium,30,#SPLUSDBFD4E
U3,Umthombo Building,140,#SPLUSDBFD66
FNB37,First National Bank Building,140,#SPLUSDBFD68
U2,Umthombo Building,140,#SPLUSDBFD6A
FNB37,First National Bank Building,140,#SPLUSDBFD6C
MPB4,DJ Du Plessie Building,30,#SPLUS06FD76
OGS2,Old Grand Stand Building,30,#SPLUS06FD78
CLM25,CLM Building,30,#SPLUS06FD7A
CLM26,CLM Building,30,#SPLUS06FD7C
CLM24,CLM Building,30,#SPLUS06FD80
FNB149,First National Bank Building,20,#SPLUS06FD82
FNB131,First National Bank Building,20,#SPLUS06FD84
CB216A,Robert Sobukwe Building 2nd floor,25,#SPLUS06FD86
FNB150,First National Bank Building,23,#SPLUS06FD88
FNB40,First National Bank Building,20,#SPLUS06FD8A
SH2143,Solomon Mahlangu House 2nd floor,30,#SPLUS06FD8C
U2,Umthombo Building,150,#SPLUSDBFD5E
U3,Umthombo Building,150,#SPLUSDBFD60
U3,Umthombo Building,150,#SPLUSDBFD62
U2,Umthombo Building,150,#SPLUSDBFD64
P114,Physics Building,164,#SPLUSDBFD6E
CB38,Robert Sobukwe Building Ground floor,164,#SPLUSDBFD70
WSS202,Wits Science Stadium,30,#SPLUSDBFD72
OGS2,Old Grand Stand Building,30,#SPLUSDBFD74
OGS3,Old Grand Stand Building,30,#SPLUSDBFD76
WSS206,Wits Science Stadium,30,#SPLUSDBFD78
WSS203,Wits Science Stadium,30,#SPLUSDBFD7A
SHBC,Solomon Mahlangu House B1,30,#SPLUSDBFD7C
G202,Geo Sciences Building,30,#SPLUSDBFD7E
SHBB,Solomon Mahlangu House B1,30,#SPLUSDBFD80
SHBA,Solomon Mahlangu House B1,30,#SPLUSDBFD82
SH3120A,Solomon Mahlangu House 3rd floor,30,#SPLUSDBFD84
SH2143,Solomon Mahlangu House 2nd floor,30,#SPLUSDBFD86
OGS1,Old Grand Stand Building,130,#SPLUSDBFD8A
OGS1,Old Grand Stand Building,130,#SPLUSDBFD8C
NCB148,New Commerce Building,50,#SPLUSDBFD98
CM4,CoM Building,50,#SPLUSDBFD8E
CM5,CoM Building,50,#SPLUSDBFD90
WSS101 (Bateman Room),Wits Science Stadium,50,#SPLUSDBFD92
SHBA,Solomon Mahlangu House B1,50,#SPLUSDBFD94
SH2143,Solomon Mahlangu House 2nd floor,50,#SPLUSDBFD96
FNB35,First National Bank Building,138,#SPLUSDBFDA2
CB128,Robert Sobukwe Building 1st floor,50,#SPLUSDBFDA4
BP016,Bernard Price Building,50,#SPLUSDBFDA6
RW4,Richard Ward Building,50,#SPLUSDBFDA8
GH301,Gate House Building,50,#SPLUSDBFDAA
BP003,Bernard Price Building,40,#SPLUSDBFDAC
FNB132,First National Bank Building,50,#SPLUSDBFDAE
FNB149,First National Bank Building,50,#SPLUSDBFDB0
WSS101 (Bateman Room),Wits Science Stadium,50,#SPLUSDBFDB2
WSS201,Wits Science Stadium,50,#SPLUSDBFDB4
CLM38,CLM Building,50,#SPLUSDBFDB6
FNB132,First National Bank Building,50,#SPLUSA9266E
FNB148,First National Bank Building,50,#SPLUSA92670
CLM38,CLM Building,50,#SPLUSA92672
FNB149,First National Bank Building,50,#SPLUSA92674
WSS101 (Bateman Room),Wits Science Stadium,50,#SPLUSA92676
WSS201,Wits Science Stadium,50,#SPLUSA92678
NCB151,New Commerce Building,50,#SPLUSA9267A
FNB113,First National Bank Building,50,#SPLUSA9267C
FNB101,First National Bank Building,401,#SPLUSA9266A
FNB101,First National Bank Building,401,#SPLUSA9266C
WSS3,Wits Science Stadium,120,#SPLUS9673B3
WSS1,Wits Science Stadium,120,#SPLUS9673B6
CLM102,CLM Building,60,#SPLUS9673B8
P216,Physics Building,60,#SPLUS9673BA
CB38,Robert Sobukwe Building Ground floor,60,#SPLUS9673BC
FNB45,First National Bank Building,120,#SPLUS9673BE
NCB3,New Commerce Building,120,#SPLUS9673C0
CM1,CoM Building,60,#SPLUS9673C2
NCB4,New Commerce Building,60,#SPLUS9673C4
SHB4,Solomon Mahlangu House B1,60,#SPLUS9673C6
MPB2,DJ Du Plessie Building,30,#SPLUSC5FFD2
CB47,Robert Sobukwe Building Ground floor,30,#SPLUSC5FFDF
CLM25,CLM Building,30,#SPLUSC5FFE1
FNB121,First National Bank Building,30,#SPLUSC5FFE3
FNB119,First National Bank Building,30,#SPLUSC5FFE5
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUSC5FFE7
MPB4,DJ Du Plessie Building,30,#SPLUSC5FFE9
CB41,Robert Sobukwe Building Ground floor,30,#SPLUSC5FFEB
MPB2,DJ Du Plessie Building,30,#SPLUSE24591
FNB121,First National Bank Building,30,#SPLUSE24594
MPB4,DJ Du Plessie Building,30,#SPLUSE24596
FNB119,First National Bank Building,30,#SPLUSE24598
FNB40,First National Bank Building,20,#SPLUS06FD6A
FNB131,First National Bank Building,20,#SPLUS06FD6C
CB231,Robert Sobukwe Building 2nd floor,20,#SPLUS06FD6E
CB253,Robert Sobukwe Building 2nd floor,30,#SPLUS06FD70
GH600,Gate House Building,30,#SPLUS06FD72
MPB4,DJ Du Plessie Building,30,#SPLUSB63E59
FNB121,First National Bank Building,30,#SPLUSB63E5B
FNB119,First National Bank Building,30,#SPLUSB63E5D
MPB1,DJ Du Plessie Building,30,#SPLUSB63E5F
FNB123,First National Bank Building,30,#SPLUSB63E61
LB55,Law Building,30,#SPLUSB63E48
NCB143,New Commerce Building,30,#SPLUSB63E4A
FNB132,First National Bank Building,30,#SPLUSB63E4C
CLM38,CLM Building,30,#SPLUSB63E4E
FNB151,First National Bank Building,30,#SPLUSB63E50
NCB150,New Commerce Building,30,#SPLUSB63E52
NCB144,New Commerce Building,30,#SPLUSB63E54
NCB149,New Commerce Building,30,#SPLUSB63E56
CLM102,CLM Building,118,#SPLUS2B4E06
NCB1,New Commerce Building,118,#SPLUS2B4E08
OGS1,Old Grand Stand Building,118,#SPLUS2B4E0A
NCB1,New Commerce Building,118,#SPLUS2B4E0D
SHBA,Solomon Mahlangu House B1,30,#SPLUSDBFDB8
CB227,Robert Sobukwe Building 2nd floor,30,#SPLUSDBFDBC
NCB151,New Commerce Building,30,#SPLUSDBFDBE
BP003,Bernard Price Building,30,#SPLUSDBFDC0
CM5,CoM Building,30,#SPLUSDBFDC2
CM4,CoM Building,30,#SPLUSDBFDC4
SHBB,Solomon Mahlangu House B1,30,#SPLUSDBFDC6
SH3104,Solomon Mahlangu House 3rd floor,30,#SPLUSDBFDC8
SH2143,Solomon Mahlangu House 2nd floor,30,#SPLUSDBFDCC
NCB150,New Commerce Building,35,#SPLUSDBFDCE
NCB149,New Commerce Building,35,#SPLUSDBFDD0
CLM38,CLM Building,35,#SPLUSDBFDD2
NCB144,New Commerce Building,35,#SPLUSDBFDD4
WSS104 (Esorfranki Room),Wits Science Stadium,35,#SPLUSDBFDD6
NCB143,New Commerce Building,35,#SPLUSDBFDD8
CM4,CoM Building,35,#SPLUSDBFDDA
WSS107,Wits Science Stadium,35,#SPLUSDBFDDC
WSS106,Wits Science Stadium,35,#SPLUSDBFDDE
WSS103,Wits Science Stadium,35,#SPLUSDBFDE0
WSS105,Wits Science Stadium,35,#SPLUSDBFDE2
FNB115,First National Bank Building,30,#SPLUSDBFDEA
FNB153,First National Bank Building,30,#SPLUSDBFDEE
A1,John Moffat Building,258,#SPLUSE245F5
BP003,Bernard Price Building,30,#SPLUSB2BDCB
WSS3,Wits Science Stadium,250,#SPLUS6C297E
WSS3,Wits Science Stadium,250,#SPLUS6C296C
WSS3,Wits Science Stadium,250,#SPLUS6C296F
GLT,Geo Sciences Building,250,#SPLUS6C2980
GLT,Geo Sciences Building,250,#SPLUS6C2982
GLT,Geo Sciences Building,250,#SPLUS6C2984
WSS3,Wits Science Stadium,250,#SPLUS6C2946
WSS3,Wits Science Stadium,250,#SPLUS6C2948
WSS1,Wits Science Stadium,250,#SPLUS6C2931
WSS3,Wits Science Stadium,250,#SPLUS6C2934
WSS1,Wits Science Stadium,250,#SPLUS6C2936
WSS3,Wits Science Stadium,250,#SPLUS6C2938
GH301,Gate House Building,40,#SPLUSC94081
FNB148,First National Bank Building,40,#SPLUSC94083
FNB113,First National Bank Building,40,#SPLUSC94085
NCB151,New Commerce Building,40,#SPLUSC94087
NCB148,New Commerce Building,40,#SPLUSC94089
BP016,Bernard Price Building,40,#SPLUSC9408C
NCB151,New Commerce Building,40,#SPLUSC9408E
BP016,Bernard Price Building,40,#SPLUSC94090
LB55,Law Building,40,#SPLUSC94092
FNB113,First National Bank Building,40,#SPLUSC94094
NCB148,New Commerce Building,40,#SPLUSC94096
WSS207,Wits Science Stadium,40,#SPLUSC94098
LB54,Law Building,40,#SPLUSC9409A
WSS3,Wits Science Stadium,230,#SPLUS6C2926
WSS3,Wits Science Stadium,230,#SPLUS6C2924
WSS3,Wits Science Stadium,250,#SPLUS6C291E
WSS1,Wits Science Stadium,230,#SPLUS6C2920
WSS3,Wits Science Stadium,230,#SPLUS6C2922
NCB2,New Commerce Building,250,#SPLUS6C2963
NCB2,New Commerce Building,250,#SPLUS6C2965
NCB2,New Commerce Building,250,#SPLUS6C2967
NCB2,New Commerce Building,250,#SPLUS6C2969
WSS101 (Bateman Room),Wits Science Stadium,30,#SPLUS6C293A
WSS201,Wits Science Stadium,30,#SPLUS6C293C
WSS103,Wits Science Stadium,30,#SPLUS6C293E
WSS204,Wits Science Stadium,30,#SPLUS6C2940
WSS104 (Esorfranki Room),Wits Science Stadium,30,#SPLUS6C2942
WSS112,Wits Science Stadium,30,#SPLUS6C2944
WSS4,Wits Science Stadium,300,#SPLUS6C2958
WSS4,Wits Science Stadium,300,#SPLUS6C2956
WSS4,Wits Science Stadium,300,#SPLUS6C2952
WSS4,Wits Science Stadium,300,#SPLUS6C2954
OLS1,Oppenheimer Life Sciences,300,#SPLUS6C2960
OLS1,Oppenheimer Life Sciences,300,#SPLUS6C295E
OLS1,Oppenheimer Life Sciences,300,#SPLUS6C295A
OLS1,Oppenheimer Life Sciences,300,#SPLUS6C295C
CB38,Robert Sobukwe Building Ground floor,200,#SPLUS2B7728
WSS4,Wits Science Stadium,250,#SPLUS2B772C
CB38,Robert Sobukwe Building Ground floor,200,#SPLUS2B7730
CB38,Robert Sobukwe Building Ground floor,200,#SPLUS2B7732
OLS4,Oppenheimer Life Sciences,250,#SPLUS6C2986
OLS4,Oppenheimer Life Sciences,250,#SPLUS6C2988
OLS1,Oppenheimer Life Sciences,250,#SPLUS6C298A
OGS1,Old Grand Stand Building,120,#SPLUSEFB6F8
FNBBA,First National Bank Building,120,#SPLUSEFB6F4
U1,Umthombo Building,50,#SPLUS6F7CE8
OLS3,Oppenheimer Life Sciences,200,#SPLUS6F7CEA
SHB2,Solomon Mahlangu House B1,60,#SPLUS7390BA
SHB2,Solomon Mahlangu House B1,120,#SPLUS7390BE
U11,Umthombo Building,120,#SPLUS7390BC
SHB2,Solomon Mahlangu House B1,120,#SPLUS7390C0
SHB1,Solomon Mahlangu House B1,70,#SPLUSEFB6DE
SHB3,Solomon Mahlangu House B1,70,#SPLUSEFB6E0
SHB2,Solomon Mahlangu House B1,70,#SPLUSEFB6E2
SHB4,Solomon Mahlangu House B1,70,#SPLUSEFB6E4
BP003,Bernard Price Building,40,#SPLUS227519
BP003,Bernard Price Building,40,#SPLUS22751B
SH3113,Solomon Mahlangu House 3rd floor,80,#SPLUSD7CA1F
SH3113,Solomon Mahlangu House 3rd floor,80,#SPLUSD7CA25
SH3113,Solomon Mahlangu House 3rd floor,80,#SPLUSD7CA21
SH3113,Solomon Mahlangu House 3rd floor,80,#SPLUSD7CA23
SH3113,Solomon Mahlangu House 3rd floor,80,#SPLUSD7CA27
SH3113,Solomon Mahlangu House 3rd floor,80,#SPLUSD7CA29
SH3113,Solomon Mahlangu House 3rd floor,80,#SPLUSD7CA2B
SH3113,Solomon Mahlangu House 3rd floor,80,#SPLUSD7CA2D
CB41,Robert Sobukwe Building Ground floor,30,#SPLUS3E6972
CB129,Robert Sobukwe Building 1st floor,30,#SPLUS3E6978
CB41,Robert Sobukwe Building Ground floor,30,#SPLUS3E6974
CB149,Robert Sobukwe Building 1st floor,30,#SPLUS3E697A
CB41,Robert Sobukwe Building Ground floor,30,#SPLUS3E697C
SH2115,Solomon Mahlangu House 2nd floor,25,#SPLUS3E6960
SH3124,Solomon Mahlangu House 3rd floor,30,#SPLUS227517
SH2115,Solomon Mahlangu House 2nd floor,20,#SPLUS22751D
SHBA,Solomon Mahlangu House B1,35,#SPLUS3E6962
U8,Umthombo Building,20,#SPLUS3E6964
WSS103,Wits Science Stadium,30,#SPLUS3E6966
WSS105,Wits Science Stadium,30,#SPLUS3E696C
FNB121,First National Bank Building,30,#SPLUS3E6968
FNB123,First National Bank Building,30,#SPLUS3E696E
WSS105,Wits Science Stadium,30,#SPLUS3E696A
WSS103,Wits Science Stadium,30,#SPLUS3E6970
CB149,Robert Sobukwe Building 1st floor,30,#SPLUS3E6954
CB149,Robert Sobukwe Building 1st floor,30,#SPLUS3E6956
SH3124,Solomon Mahlangu House 3rd floor,30,#SPLUS3E695C
SHBC,Solomon Mahlangu House B1,30,#SPLUS3E6958
SHBB,Solomon Mahlangu House B1,30,#SPLUS3E695A
SH3033,Senate House 3033,10,#SPLUSD7CA1C
CB228,Robert Sobukwe Building 2nd floor,160,#SPLUSE2465B
WSS112,Wits Science Stadium,25,#SPLUSBAC8BC
WSS113,Wits Science Stadium,25,#SPLUSBAC8BE
WSS114,Wits Science Stadium,25,#SPLUSBAC8C0
WSS121,Wits Science Stadium,25,#SPLUSBAC8C2
WSS122,Wits Science Stadium,25,#SPLUSBAC8C4
WSS102,Wits Science Stadium,25,#SPLUSBAC8C6
WSS202,Wits Science Stadium,25,#SPLUSBAC8C8
WSS203,Wits Science Stadium,25,#SPLUSBAC8CA
FNB150,First National Bank Building,25,#SPLUSBAC8CC
FNB131,First National Bank Building,25,#SPLUSBAC8CE
FNB40,First National Bank Building,25,#SPLUSBAC8D0
LB55,Law Building,25,#SPLUSBAC8D2
GLT,Geo Sciences Building,250,#SPLUSE246A9
GLT,Geo Sciences Building,250,#SPLUSE246AE
NCB1,New Commerce Building,265,#SPLUSE2467D
OLS2,Oppenheimer Life Sciences,120,#SPLUS73909A
OLS3,Oppenheimer Life Sciences,120,#SPLUS73909C
SHB4,Solomon Mahlangu House B1,135,#SPLUS7390A1
FNB45,First National Bank Building,215,#SPLUSE246CA
FNB45,First National Bank Building,160,#SPLUSE246BD
CB117,Robert Sobukwe Building 1st floor,130,#SPLUS7390A4
CB38,Robert Sobukwe Building Ground floor,150,#SPLUS2B7751
FNB45,First National Bank Building,200,#SPLUS2B7754
FNB47,First National Bank Building,200,#SPLUS2B7756
CLM102,CLM Building,140,#SPLUS73908D
CB226,Robert Sobukwe Building 2nd floor,30,#SPLUSA92BCF
CB256,Robert Sobukwe Building 2nd floor,30,#SPLUSA92BD1
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUSC60027
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUSC60024
OLS1,Oppenheimer Life Sciences,250,#SPLUS83CA7D
FNB125,First National Bank Building,30,#SPLUS6F7D29
FNB123,First National Bank Building,30,#SPLUS6F7D2C
FNB121,First National Bank Building,30,#SPLUS6F7D2E
CB226,Robert Sobukwe Building 2nd floor,30,#SPLUSC6001D
CB226,Robert Sobukwe Building 2nd floor,30,#SPLUSC6000B
SHBA,Solomon Mahlangu House B1,40,#SPLUS75A0F3
CB226,Robert Sobukwe Building 2nd floor,30,#SPLUSA546CA
CB215,Robert Sobukwe Building 2nd floor,120,#SPLUSCCB67F
U11,Umthombo Building,100,#SPLUSCCB681
FNB45,First National Bank Building,200,#SPLUSFDE12C
P114,Physics Building,150,#SPLUS42DE3D
OLS2,Oppenheimer Life Sciences,200,#SPLUS83CA6C
NCB1,New Commerce Building,260,#SPLUSA92BDA
GLT,Geo Sciences Building,250,#SPLUSA92BDC
A1,John Moffat Building,210,#SPLUS6F7D33
GLT,Geo Sciences Building,210,#SPLUS6F7D35
U3,Umthombo Building,150,#SPLUSF79B73
CB142,Robert Sobukwe Building 1st floor,150,#SPLUSF79B6E
WSS5,Wits Science Stadium,300,#SPLUS3D735C
WSS5,Wits Science Stadium,300,#SPLUS3D735A
NCB1,New Commerce Building,300,#SPLUS6F7CFB
U11,Umthombo Building,150,#SPLUS04F5AA
NCB4,New Commerce Building,150,#SPLUS04F5A8
FNB37,First National Bank Building,150,#SPLUS04F5A4
U11,Umthombo Building,150,#SPLUS04F5A6
WSS5,Wits Science Stadium,300,#SPLUS6F7D20
OLS1,Oppenheimer Life Sciences,300,#SPLUS815CC3
FNB37,First National Bank Building,162,#SPLUS16E6FF
P115,Physics Building,150,#SPLUS815CCF
OLS3,Oppenheimer Life Sciences,200,#SPLUSCA4BD5
"WSS102,WSS103,WSS104 (Esorfranki Room),WSS105,WSS106,WSS107,WSS112,WSS113,WSS114,WSS121,WSS122,WSS202,WSS203,WSS204,WSS205,WSS206","Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium,Wits Science Stadium",30,#SPLUS16136F
MPT,DJ Du Plessie Building,250,#SPLUS529246
B111,Biology Building,50,#SPLUS7A0C6B
FNB37,First National Bank Building,50,#SPLUS7A0C6D
WSS207,Wits Science Stadium,30,8029-6
WSS106,Wits Science Stadium,30,8029-4
WSS105,Wits Science Stadium,30,8029-3
A1,John Moffat Building,250,#SPLUS529248
U11,Umthombo Building,180,#SPLUS7A0C67
P114,Physics Building,50,#SPLUS7A0C6F
P216,Physics Building,30,#SPLUSBE32AF
P216,Physics Building,30,#SPLUSBE32B5
P216,Physics Building,30,#SPLUSBE32B3
P216,Physics Building,30,#SPLUSBE32B1
B14,Biology Building,40,#SPLUSBE32B7
SH6,Solomon Mahlangu House Ground floor,300,#SPLUS5E6CB0
FNB102,First National Bank Building,300,#SPLUS5291D2
SH6,Solomon Mahlangu House Ground floor,300,#SPLUS5E6CB2
FNB102,First National Bank Building,300,#SPLUS529225
CB41,Robert Sobukwe Building Ground floor,30,#SPLUSCE2BA8
CB47,Robert Sobukwe Building Ground floor,30,#SPLUSCE2BAA
CB223,Robert Sobukwe Building 2nd floor,30,#SPLUSCE2BAC
CB129,Robert Sobukwe Building 1st floor,30,#SPLUSCE2BAE
SHBA,Solomon Mahlangu House B1,30,#SPLUSCE2BB2
CB223,Robert Sobukwe Building 2nd floor,30,#SPLUSCE2BB4
FNB157,First National Bank Building,25,#SPLUSCE2BB6
CB47,Robert Sobukwe Building Ground floor,30,#SPLUSCE2BB8
SH1126 PURPLE ROOM,Senate House 1st floor,30,#SPLUSCE2BBA
A3,John Moffat Building,30,#SPLUSCE2BBC
CB41,Robert Sobukwe Building Ground floor,25,#SPLUSC6011D
CB223,Robert Sobukwe Building 2nd floor,25,#SPLUSC6011F
CB47,Robert Sobukwe Building Ground floor,25,#SPLUSC60121
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUSCE2BC1
CB47,Robert Sobukwe Building Ground floor,30,#SPLUSCE2BC3
FNB148,First National Bank Building,30,#SPLUSCE2BC5
FNB161,First National Bank Building,30,#SPLUSCE2BC7
CB216A,Robert Sobukwe Building 2nd floor,25,#SPLUSCE2BCD
CB41,Robert Sobukwe Building Ground floor,25,#SPLUSCE2BCF
CB47,Robert Sobukwe Building Ground floor,25,#SPLUSCE2BD1
CB41,Robert Sobukwe Building Ground floor,25,#SPLUSC60064
CB47,Robert Sobukwe Building Ground floor,25,#SPLUSC60066
CB223,Robert Sobukwe Building 2nd floor,25,#SPLUSC60068
CB41,Robert Sobukwe Building Ground floor,25,#SPLUSC60038
CB47,Robert Sobukwe Building Ground floor,25,#SPLUSC6004E
CB223,Robert Sobukwe Building 2nd floor,25,#SPLUSC60050
CB41,Robert Sobukwe Building Ground floor,25,#SPLUSC60123
CB223,Robert Sobukwe Building 2nd floor,25,#SPLUSC60125
CB47,Robert Sobukwe Building Ground floor,25,#SPLUSC60127
SHBC,Solomon Mahlangu House B1,25,#SPLUSC60129
CB47,Robert Sobukwe Building Ground floor,25,#SPLUSC6012B
CB223,Robert Sobukwe Building 2nd floor,25,#SPLUSC60134
CB41,Robert Sobukwe Building Ground floor,25,#SPLUSC6008C
CB127,Robert Sobukwe Building 1st floor,25,#SPLUSC6008E
CB129,Robert Sobukwe Building 1st floor,25,#SPLUSC60090
CB41,Robert Sobukwe Building Ground floor,25,#SPLUSC600A8
CB246,Robert Sobukwe Building 2nd floor,25,#SPLUSC600AA
CB127,Robert Sobukwe Building 1st floor,25,#SPLUSC600AE
U6,Umthombo Building,20,#SPLUSA92681
U5,Umthombo Building,20,#SPLUSA9268E
U8,Umthombo Building,20,#SPLUSA92690
U7,Umthombo Building,20,#SPLUSA92692
U5,Umthombo Building,20,#SPLUSA9268C
U6,Umthombo Building,20,#SPLUSA92694
U7,Umthombo Building,20,#SPLUSA92696
U8,Umthombo Building,20,#SPLUSA92698
U5,Umthombo Building,20,#SPLUSA92685
U8,Umthombo Building,20,#SPLUSA926A6
U7,Umthombo Building,20,#SPLUSA926A8
U6,Umthombo Building,20,#SPLUSA926AA
U5,Umthombo Building,20,#SPLUSA92689
U8,Umthombo Building,20,#SPLUSA9269A
U7,Umthombo Building,20,#SPLUSA9269C
U6,Umthombo Building,20,#SPLUSA9269E
U5,Umthombo Building,20,#SPLUSA92687
U6,Umthombo Building,20,#SPLUSA926A0
U7,Umthombo Building,20,#SPLUSA926A2
U8,Umthombo Building,20,#SPLUSA926A4
OLS2,Oppenheimer Life Sciences,200,6795-5
U2,Umthombo Building,150,#SPLUS7FAC64
NCB1,New Commerce Building,250,#SPLUSA92D1E
NCB4,New Commerce Building,250,#SPLUSA92D20
A3,John Moffat Building,35,#SPLUSC3BE67
WSS5,Wits Science Stadium,250,#SPLUS04F5BF
OLS4,Oppenheimer Life Sciences,250,#SPLUS04F5C1
CB129,Robert Sobukwe Building 1st floor,25,#SPLUS2B76EE
SH2114,Solomon Mahlangu House 2nd floor,25,#SPLUS2B76F0
SHBA,Solomon Mahlangu House B1,25,#SPLUS2B76F2
CB216A,Robert Sobukwe Building 2nd floor,25,#SPLUSA92D14
SH3120D,Solomon Mahlangu House 3rd floor,25,#SPLUSA92D16
SH3124,Solomon Mahlangu House 3rd floor,25,#SPLUSA92D18
CB149,Robert Sobukwe Building 1st floor,25,#SPLUSA92D1A
SH3120A,Solomon Mahlangu House 3rd floor,25,#SPLUSA92D1C
U9,Umthombo Building,20,#SPLUSF3B703
OLS5,Oppenheimer Life Sciences,20,#SPLUSF3B705
SH2114,Solomon Mahlangu House 2nd floor,25,#SPLUSA92BE4
GH600,Gate House Building,25,#SPLUSA92BE6
BP003,Bernard Price Building,25,#SPLUSA92BE8
SH2116,Solomon Mahlangu House 2nd Floor,25,#SPLUSA92BEA
GH301,Gate House Building,25,#SPLUSA92BEC
SH2115,Solomon Mahlangu House 2nd floor,25,#SPLUSA92BEE
BP016,Bernard Price Building,25,#SPLUSA92BF0
SH3120A,Solomon Mahlangu House 3rd floor,25,#SPLUS2B76E9
CB127,Robert Sobukwe Building 1st floor,25,#SPLUSBE3271
CB216A,Robert Sobukwe Building 2nd floor,25,#SPLUSBE3273
CB127,Robert Sobukwe Building 1st floor,25,#SPLUSBE3275
CB216A,Robert Sobukwe Building 2nd floor,25,#SPLUSBE3277
SH2114,Solomon Mahlangu House 2nd floor,25,#SPLUSBE3279
SH3124,Solomon Mahlangu House 3rd floor,25,#SPLUSBE328F
SH3124,Solomon Mahlangu House 3rd floor,25,#SPLUSBE328D
SH2115,Solomon Mahlangu House 2nd floor,25,#SPLUSBE3295
SH2116,Solomon Mahlangu House 2nd Floor,25,#SPLUSBE3297
BP003,Bernard Price Building,25,#SPLUSBE3291
SH2143,Solomon Mahlangu House 2nd floor,25,#SPLUSBE3293
CB223,Robert Sobukwe Building 2nd floor,30,7896-2
CB149,Robert Sobukwe Building 1st floor,30,#SPLUSE579A6
GH301,Gate House Building,30,#SPLUSE579A8
GH600,Gate House Building,30,#SPLUSE579AA
CB47,Robert Sobukwe Building Ground floor,30,#SPLUS2B76F8
